0.2255015080666385, 1.8817635270541082
0.3842027489322075, 1.8757515030060121
0.5861940330878208, 1.8697394789579158
0.730494177387965, 1.8697394789579158
0.8603353893935055, 1.8637274549098197
1.019036630259075, 1.8577154308617234
1.2065978999846738, 1.8517034068136273
1.3508691264202288, 1.8456913827655312
1.4951403528557838, 1.839679358717435
1.6538126758567637, 1.8276553106212428
1.8125428345869228, 1.8276553106212428
1.9711862397233135, 1.8096192384769538
2.11542854829428, 1.7975951903807614
2.2596708568652453, 1.785571142284569
2.4039420833008007, 1.779559118236473
2.5626144063017806, 1.7675350701402806
2.706827797008158, 1.749498997995992
2.879930134439152, 1.7374749498997997
3.0241724430101176, 1.7254509018036075
3.182815848146509, 1.7074148296593186
3.341459253282901, 1.68937875751503
3.5001026584192916, 1.6713426853707416
3.6010260058356245, 1.653306613226453
3.716379367681972, 1.6352705410821646
3.8461627439583355, 1.6172344689378755
3.961516105804683, 1.5991983967935872
4.134589525371088, 1.5811623246492985
4.264343983782862, 1.5571142284569137
4.35083731676918, 1.5390781563126255
4.46613284288635, 1.5090180360721441
4.595945137027301, 1.496993987975952
4.711269581009059, 1.4729458917835672
4.797820749724557, 1.466933867735471
4.898888686463836, 1.4789579158316633
5.057792352381531, 1.5150300601202402
5.231154950593829, 1.5571142284569137
5.433377577666154, 1.5991983967935872
5.621141272443877, 1.6352705410821646
5.794474952791584, 1.6713426853707416
5.967837551003883, 1.7134268537074147
6.1267122990569876, 1.743486973947896
6.328934926129315, 1.785571142284569
6.516727538771625, 1.8276553106212428
6.690061219119337, 1.8637274549098197
6.834563788471603, 1.905811623246493
6.979008522094694, 1.9358717434869739
7.123453255717785, 1.965931863727455
7.267926907205465, 2.002004008016032
7.455748437712365, 2.0501002004008018
7.61468102149465, 2.092184368737475
7.788043619706946, 2.1342685370741483
7.946918367760049, 2.1643286573146296
8.076990922682306, 2.2064128256513027
8.23580783500623, 2.2244488977955914
8.351421457633883, 2.2605210420841684
8.510267287822398, 2.284569138276553
8.640368760609242, 2.3326653306613228
8.799243508662347, 2.3627254509018036
9.030326164594701, 2.404809619238477
9.189229830512396, 2.440881763527054
