10.237430167597763, 0.017100535432435355
11.243016759776534, 0.05171210695603525
11.74581005586592, 0.01710053543243539
12.248603351955307, 0.06838352066621665
12.737430167597765, 0.20679211763242614
13.240223463687151, 0.4228765398569521
13.743016759776536, 1.1693948181473157
14.24581005586592, 1.7882456796138877
14.734636871508378, 3.824056249417679
15.237430167597765, 8.086619156903142
15.754189944134076, 14.953996737237002
16.256983240223462, 30.240051348304778
16.74581005586592, 55.29914882359095
17.248603351955307, 98.88846397011191
17.248603351955307, 133.72530349989376
17.751396648044693, 154.63948274575299
18.743016759776538, 399.89110830126447
19.748603351955307, 1195.831262394859
19.748603351955307, 2022.2052926495403
20.251396648044693, 1691.0456819800058
20.75418994413408, 3781.5504864022146
21.243016759776534, 4728.868981239526
21.256983240223462, 4471.831562372884
21.759776536312852, 7394.895459720515
22.24860335195531, 9670.231994905975
22.24860335195531, 9888.846397011172
22.751396648044693, 15463.948274575268
22.751396648044693, 18910.326579193534
23.25418994413408, 16722.49099942935
23.25418994413408, 21867.836858280676
23.756983240223466, 29571.52941159637
23.756983240223466, 37395.17190257461
24.259776536312852, 43243.64865028873
24.74860335195531, 46243.270737749626
24.74860335195531, 54684.478860195304
25.251396648044693, 65393.40938879261
25.251396648044693, 81775.1518452868
25.75418994413408, 93513.38683530319
26.243016759776538, 122286.53538814794
26.75977653631285, 149539.9673723691
27.24860335195531, 226135.59705496154
27.751396648044693, 264441.79539472196
28.25418994413408, 319782.2610657709
